date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph
2015-11-30,8,3,0.0,3.0,2,2,63,10:00 PM,12:17 PM,08:52 AM,04:57 PM,3,2,5,2,34,71,84,3.2,1008,8,10,250,20
2015-12-01,8,3,0.0,6.8,3,3,61,11:06 PM,12:49 PM,08:54 AM,04:56 PM,4,2,5,2,29,57,89,0.2,1017,8,9,273,17
2015-12-02,10,5,0.0,3.0,2,2,54,No moonrise,01:17 PM,08:55 AM,04:56 PM,7,6,8,6,25,97,93,0.0,1024,10,9,246,15
2015-12-03,10,7,0.0,8.0,3,3,46,12:10 AM,01:41 PM,08:57 AM,04:55 PM,6,7,9,7,19,40,84,0.0,1028,10,9,234,13
2015-12-04,9,4,0.0,6.8,3,3,39,01:14 AM,02:03 PM,08:58 AM,04:54 PM,5,4,7,4,31,35,86,0.1,1025,9,10,231,18
2015-12-05,8,4,0.0,6.8,3,3,32,02:17 AM,02:25 PM,08:59 AM,04:54 PM,3,2,6,2,38,22,81,0.0,1026,8,10,220,22
2015-12-06,9,6,0.0,1.9,3,3,25,03:21 AM,02:48 PM,09:01 AM,04:54 PM,4,4,8,4,40,49,78,0.0,1021,9,10,226,23
2015-12-07,12,9,0.0,1.9,2,2,17,04:23 AM,03:12 PM,09:02 AM,04:53 PM,9,9,10,9,15,99,93,0.2,1031,12,5,223,9
2015-12-08,11,6,0.0,3.8,2,2,10,05:27 AM,03:38 PM,09:03 AM,04:53 PM,7,6,8,6,17,60,93,0.1,1032,11,5,150,9
2015-12-09,9,4,0.0,1.9,2,2,3,06:31 AM,04:09 PM,09:04 AM,04:52 PM,5,4,7,4,22,59,91,0.8,1031,9,7,250,13
2015-12-10,5,2,0.0,5.8,2,2,0,07:34 AM,04:45 PM,09:06 AM,04:52 PM,1,-0,3,-0,25,23,86,0.0,1033,5,8,211,14
2015-12-11,6,1,0.0,1.9,1,1,0,08:33 AM,05:29 PM,09:07 AM,04:52 PM,1,-0,4,-0,32,78,85,0.1,1021,6,10,224,20
2015-12-12,7,4,0.0,1.9,2,2,4,09:30 AM,06:20 PM,09:08 AM,04:52 PM,3,1,5,1,30,74,89,0.0,1019,7,9,247,18
2015-12-13,9,2,0.0,1.9,2,2,12,10:19 AM,07:20 PM,09:09 AM,04:52 PM,4,2,5,2,35,88,89,0.5,1015,9,7,262,21
2015-12-14,4,-1,0.0,3.8,1,1,19,11:03 AM,08:25 PM,09:10 AM,04:52 PM,1,-1,2,-1,14,71,94,0.0,1025,4,4,177,8
2015-12-15,7,3,0.0,1.9,1,1,26,11:40 AM,09:37 PM,09:11 AM,04:52 PM,5,4,5,4,10,95,96,0.0,1024,7,2,154,6
2015-12-16,7,4,0.0,5.8,3,3,33,12:13 PM,10:50 PM,09:11 AM,04:52 PM,4,3,5,3,19,71,94,0.0,1027,7,7,135,12
2015-12-17,11,7,0.0,1.9,2,2,41,12:42 PM,No moonset,09:12 AM,04:52 PM,9,7,9,7,23,99,97,0.1,1021,11,6,227,13
2015-12-18,2,-1,0.0,1.9,1,1,48,01:09 PM,12:05 AM,09:13 AM,04:53 PM,-1,-3,0,-3,17,74,91,0.4,1016,2,6,185,10
2015-12-19,2,-1,0.0,1.8,1,1,55,01:36 PM,01:22 AM,09:14 AM,04:53 PM,-1,-3,0,-3,19,78,91,0.2,1016,2,6,182,11
2015-12-20,1,-1,0.0,1.8,1,1,62,02:04 PM,02:38 AM,09:14 AM,04:53 PM,-1,-4,-0,-4,21,72,92,0.7,1016,1,6,189,13
2015-12-21,10,8,0.0,3.8,2,2,70,02:35 PM,03:56 AM,09:15 AM,04:54 PM,7,6,9,6,28,80,92,2.3,1019,10,8,224,16
2015-12-22,12,8,0.0,1.8,3,3,77,03:10 PM,05:13 AM,09:15 AM,04:54 PM,8,8,10,8,39,75,87,0.5,1019,12,10,234,23
2015-12-23,12,8,0.0,3.8,3,3,84,03:51 PM,06:27 AM,09:16 AM,04:55 PM,8,8,10,8,34,52,85,0.2,1021,12,10,234,19
2015-12-24,9,4,0.0,5.8,3,3,92,04:38 PM,07:36 AM,09:16 AM,04:55 PM,6,5,7,5,24,32,91,0.0,1025,9,7,193,14
2015-12-25,10,6,0.0,5.8,3,3,99,05:34 PM,08:37 AM,09:17 AM,04:56 PM,6,6,8,6,25,55,88,0.0,1024,10,8,230,14
2015-12-26,14,9,0.0,1.9,3,3,100,06:35 PM,09:30 AM,09:17 AM,04:57 PM,10,10,12,10,38,83,87,0.0,1021,14,10,236,21
2015-12-27,11,8,0.0,5.8,3,3,87,07:41 PM,10:13 AM,09:17 AM,04:58 PM,8,7,10,7,30,53,87,0.1,1024,11,10,230,18
2015-12-28,2,-1,0.0,1.9,1,1,79,08:47 PM,10:49 AM,09:17 AM,04:58 PM,-1,-3,1,-3,20,58,87,0.4,1019,2,8,208,12
2015-12-29,6,-0,0.0,5.8,1,1,72,09:53 PM,11:19 AM,09:18 AM,04:59 PM,0,-2,2,-2,27,35,86,0.0,1028,6,9,154,17
2015-12-30,2,-1,0.0,5.8,2,2,65,10:58 PM,11:45 AM,09:18 AM,05:00 PM,-3,-5,0,-5,30,23,79,0.0,1033,2,10,124,18
2015-12-31,2,-2,0.0,3.9,2,2,61,No moonrise,12:08 PM,09:18 AM,05:01 PM,-8,-4,0,-4,28,37,56,0.2,1025,2,9,159,17
2016-01-01,4,-2,0.0,5.8,2,2,50,12:02 AM,12:30 PM,09:18 AM,05:02 PM,1,0,2,0,10,40,94,0.0,1026,4,5,244,5
2016-01-02,1,-6,0.0,5.8,1,1,43,01:06 AM,12:52 PM,09:17 AM,05:03 PM,-9,-9,-3,-9,29,69,67,0.0,1024,1,9,99,21
2016-01-03,-6,-9,0.0,5.8,2,2,36,02:09 AM,01:15 PM,09:17 AM,05:05 PM,-16,-16,-8,-16,32,20,51,0.0,1018,-6,10,104,23
2016-01-04,3,-9,0.0,2.0,1,1,28,03:12 AM,01:41 PM,09:17 AM,05:06 PM,-2,-5,-0,-5,28,66,87,0.7,1011,3,7,211,17
2016-01-05,-1,-9,1.6,2.0,1,1,21,04:15 AM,02:09 PM,09:17 AM,05:07 PM,-9,-13,-7,-13,23,85,86,2.0,1003,-1,6,100,16
2016-01-06,-7,-8,1.6,2.0,1,1,14,05:18 AM,02:42 PM,09:16 AM,05:08 PM,-8,-13,-7,-13,16,100,94,1.9,1005,-7,6,67,12
2016-01-07,-2,-9,0.0,2.0,1,1,7,06:19 AM,03:22 PM,09:16 AM,05:10 PM,-6,-11,-6,-11,20,96,96,0.0,1004,-2,8,91,14
2016-01-08,3,-2,0.0,3.9,2,2,0,07:18 AM,04:10 PM,09:15 AM,05:11 PM,1,-3,2,-3,38,82,97,1.8,999,3,10,221,21
2016-01-09,2,-3,0.0,5.8,2,2,0,08:11 AM,05:07 PM,09:15 AM,05:12 PM,-1,-3,0,-3,18,25,94,0.0,1006,2,6,172,9
2016-01-10,3,-3,0.0,2.0,2,2,0,08:59 AM,06:11 PM,09:14 AM,05:14 PM,-0,-3,0,-3,23,63,96,0.2,998,3,6,156,12
2016-01-11,4,1,0.0,2.0,1,1,8,09:40 AM,07:22 PM,09:14 AM,05:15 PM,2,-0,2,-0,14,100,99,0.1,993,4,0,152,7
2016-01-12,4,1,0.0,2.0,1,1,15,10:15 AM,08:36 PM,09:13 AM,05:17 PM,2,0,2,0,14,100,97,1.8,993,4,4,182,9
2016-01-13,4,0,1.1,2.0,1,1,22,10:47 AM,09:53 PM,09:12 AM,05:18 PM,1,-1,2,-1,23,97,94,1.6,1004,4,6,270,14
2016-01-14,4,-0,0.0,5.8,1,1,29,11:16 AM,11:11 PM,09:11 AM,05:20 PM,1,-2,1,-2,18,55,94,0.0,1010,4,5,193,11
2016-01-15,1,-2,1.7,3.9,1,1,37,11:43 AM,No moonset,09:11 AM,05:21 PM,-0,-2,0,-2,12,87,95,2.0,1008,1,3,160,8
2016-01-16,1,-2,0.3,2.0,1,1,44,12:10 PM,12:27 AM,09:10 AM,05:23 PM,-1,-3,-0,-3,10,96,92,0.3,1018,1,6,230,7
2016-01-17,0,-5,0.2,3.9,1,1,51,12:39 PM,01:45 AM,09:09 AM,05:25 PM,-2,-4,-1,-4,10,78,95,0.3,1021,0,4,172,6
2016-01-18,-2,-7,0.0,5.8,1,1,59,01:12 PM,03:00 AM,09:08 AM,05:26 PM,-5,-7,-4,-7,11,39,93,0.0,1022,-2,5,257,7
2016-01-19,-3,-8,0.0,5.8,2,2,66,01:49 PM,04:13 AM,09:07 AM,05:28 PM,-7,-10,-5,-10,17,28,88,0.0,1017,-3,7,210,11
2016-01-20,-0,-6,0.8,2.1,1,1,73,02:32 PM,05:23 AM,09:06 AM,05:30 PM,-4,-7,-3,-7,16,79,94,1.0,1014,-0,6,291,10
2016-01-21,-1,-8,0.0,3.9,1,1,80,03:23 PM,06:25 AM,09:04 AM,05:32 PM,-5,-8,-4,-8,15,70,94,0.0,1027,-1,5,274,9
2016-01-22,-3,-9,0.0,5.8,2,2,88,04:20 PM,07:21 AM,09:03 AM,05:33 PM,-7,-9,-5,-9,16,5,91,0.0,1032,-3,6,163,10
2016-01-23,2,-8,0.0,2.1,1,1,95,05:23 PM,08:07 AM,09:02 AM,05:35 PM,-3,-6,-2,-6,21,90,94,1.9,1027,2,6,229,12
2016-01-24,5,1,0.0,2.1,1,1,100,06:29 PM,08:46 AM,09:01 AM,05:37 PM,2,-0,3,-0,16,100,99,0.1,1030,5,0,228,9
2016-01-25,8,3,0.0,3.3,2,2,100,07:36 PM,09:19 AM,08:59 AM,05:39 PM,6,4,6,4,23,97,99,0.1,1024,8,5,252,13
2016-01-26,10,4,0.0,5.1,2,2,83,08:41 PM,09:47 AM,08:58 AM,05:40 PM,7,5,7,5,27,74,96,0.0,1021,10,9,229,15
2016-01-27,11,7,0.0,3.3,2,2,76,09:47 PM,10:12 AM,08:57 AM,05:42 PM,8,6,9,6,35,91,91,1.1,1014,11,10,223,19
2016-01-28,10,2,0.0,8.7,2,2,69,10:51 PM,10:34 AM,08:55 AM,05:44 PM,5,4,7,4,31,56,89,0.3,1018,10,10,254,18
2016-01-29,7,0,0.0,3.3,1,1,61,11:54 PM,10:57 AM,08:54 AM,05:46 PM,2,0,4,0,33,75,89,0.0,1021,7,10,223,18
2016-01-30,8,6,0.0,3.4,2,2,54,No moonrise,11:20 AM,08:52 AM,05:48 PM,5,3,7,3,41,92,88,0.9,1009,8,10,228,24
2016-01-31,5,1,0.0,5.1,1,1,50,12:57 AM,11:43 AM,08:51 AM,05:50 PM,1,-1,3,-1,31,68,87,0.0,1006,5,10,246,19
2016-02-01,10,2,0.0,3.4,2,2,34,02:00 AM,12:10 PM,08:49 AM,05:52 PM,5,3,6,3,26,97,95,0.2,1010,10,6,236,15
2016-02-02,10,6,0.0,6.9,3,3,26,03:02 AM,12:40 PM,08:47 AM,05:53 PM,6,5,8,5,37,76,84,0.4,1008,10,9,248,22
2016-02-03,6,2,0.0,3.4,1,1,18,04:03 AM,01:16 PM,08:46 AM,05:55 PM,1,0,4,0,36,63,81,0.0,1011,6,10,256,22
2016-02-04,3,1,1.0,3.4,1,1,11,05:02 AM,01:59 PM,08:44 AM,05:57 PM,1,-1,3,-1,27,82,92,3.0,1017,3,8,273,17
2016-02-05,5,-1,0.0,3.4,1,1,3,05:58 AM,02:51 PM,08:42 AM,05:59 PM,2,-1,3,-1,21,84,93,0.0,1022,5,8,241,13
2016-02-06,9,4,0.0,9.6,3,3,0,06:48 AM,03:52 PM,08:41 AM,06:01 PM,5,4,7,4,24,58,91,0.1,1015,9,8,190,14
2016-02-07,9,4,0.0,9.6,3,3,0,07:33 AM,05:00 PM,08:39 AM,06:03 PM,4,4,7,4,26,36,86,0.0,1005,9,10,179,15
2016-02-08,8,5,0.0,4.8,2,2,0,08:12 AM,06:14 PM,08:37 AM,06:05 PM,4,3,6,3,36,71,88,1.3,998,8,9,199,20
2016-02-09,9,5,0.0,8.2,2,2,4,08:46 AM,07:33 PM,08:35 AM,06:06 PM,4,3,7,3,38,74,83,0.5,992,9,9,199,23
2016-02-10,7,3,0.0,8.2,2,2,12,09:17 AM,08:52 PM,08:33 AM,06:08 PM,2,1,5,1,25,69,83,0.4,990,7,10,233,16
2016-02-11,5,2,0.0,8.2,2,2,19,09:46 AM,10:12 PM,08:31 AM,06:10 PM,2,0,4,0,30,73,86,0.4,999,5,10,257,19
2016-02-12,6,-0,0.0,9.8,2,2,27,10:14 AM,11:32 PM,08:30 AM,06:12 PM,1,0,3,0,16,36,88,0.0,1003,6,9,211,10
2016-02-13,6,-1,0.0,9.9,2,2,34,10:43 AM,No moonset,08:28 AM,06:14 PM,0,-0,2,-0,16,43,86,0.0,997,6,9,106,10
2016-02-14,4,0,0.0,5.0,1,1,42,11:16 AM,12:49 AM,08:26 AM,06:16 PM,1,-1,2,-1,19,100,94,0.0,991,4,8,83,13
2016-02-15,5,0,0.2,5.0,1,1,49,11:51 AM,02:04 AM,08:24 AM,06:18 PM,1,-1,2,-1,18,94,93,0.2,1009,5,6,311,11
2016-02-16,2,-2,0.0,5.0,1,1,57,12:32 PM,03:14 AM,08:22 AM,06:20 PM,-2,-2,1,-2,12,79,82,0.0,1034,2,9,236,8
2016-02-17,4,-2,0.1,8.3,2,2,64,01:20 PM,04:18 AM,08:20 AM,06:22 PM,-2,-3,1,-3,21,40,79,0.1,1027,4,9,100,16
2016-02-18,6,-2,0.0,6.7,1,1,72,02:14 PM,05:15 AM,08:18 AM,06:23 PM,-1,-0,2,-0,14,73,83,0.0,1017,6,7,188,9
2016-02-19,6,-0,0.0,10.0,2,2,79,03:13 PM,06:04 AM,08:16 AM,06:25 PM,-0,1,3,1,10,51,80,0.0,1018,6,10,222,6
2016-02-20,5,-1,0.0,5.1,1,1,87,04:16 PM,06:45 AM,08:14 AM,06:27 PM,1,-1,3,-1,30,78,90,0.9,1012,5,7,216,18
2016-02-21,10,5,0.0,5.1,2,2,95,05:22 PM,07:19 AM,08:12 AM,06:29 PM,6,4,7,4,32,98,92,3.9,1004,10,10,242,20
2016-02-22,11,4,0.0,5.1,2,2,100,06:27 PM,07:49 AM,08:09 AM,06:31 PM,6,4,7,4,36,96,90,4.0,1002,11,9,262,22
2016-02-23,7,2,0.0,10.3,2,2,100,07:33 PM,08:15 AM,08:07 AM,06:33 PM,2,1,4,1,22,58,88,0.0,1008,7,9,257,15
2016-02-24,5,-1,0.1,10.0,2,2,83,08:37 PM,08:38 AM,08:05 AM,06:35 PM,-0,-2,2,-2,25,36,86,0.3,1013,5,10,263,15
2016-02-25,4,-1,0.4,10.3,2,2,75,09:41 PM,09:01 AM,08:03 AM,06:37 PM,-1,-2,1,-2,16,68,86,0.5,1011,4,7,244,10
2016-02-26,5,-2,0.4,10.0,2,2,68,10:44 PM,09:24 AM,08:01 AM,06:38 PM,-1,-1,2,-1,15,57,84,0.5,1013,5,9,247,10
2016-02-27,5,-2,0.0,10.1,2,2,60,11:47 PM,09:47 AM,07:59 AM,06:40 PM,-2,-2,1,-2,16,38,79,0.0,1014,5,10,98,10
2016-02-28,6,-1,0.0,10.9,2,2,53,No moonrise,10:12 AM,07:57 AM,06:42 PM,-1,-1,2,-1,16,40,82,0.0,1019,6,9,46,10
2016-02-29,4,-2,0.0,7.0,1,1,45,12:49 AM,10:40 AM,07:55 AM,06:44 PM,-3,-3,1,-3,24,64,75,0.0,1023,4,9,49,16
2016-03-01,4,-2,0.0,7.0,1,1,43,01:50 AM,11:13 AM,07:52 AM,06:46 PM,-3,-3,1,-3,15,74,81,0.0,1017,4,10,207,10
2016-03-02,9,-0,0.0,5.5,1,1,36,02:49 AM,11:52 AM,07:50 AM,06:48 PM,2,1,4,1,21,91,87,0.0,1001,9,8,220,13
2016-03-03,7,0,0.0,5.5,1,1,29,03:45 AM,12:38 PM,07:48 AM,06:50 PM,1,3,4,3,11,65,82,0.1,1002,7,9,198,6
2016-03-04,8,-1,0.0,11.1,2,2,22,04:36 AM,01:34 PM,07:46 AM,06:52 PM,0,1,4,1,17,26,80,0.0,1004,8,9,173,10
2016-03-05,8,2,0.0,8.6,1,1,14,05:23 AM,02:36 PM,07:43 AM,06:53 PM,2,2,5,2,20,62,82,0.0,998,8,10,117,13
2016-03-06,4,1,0.0,7.1,1,1,7,06:04 AM,03:47 PM,07:41 AM,06:55 PM,3,1,4,1,15,81,93,1.2,997,4,7,216,10
2016-03-07,6,-0,0.0,10.1,1,1,0,06:40 AM,05:03 PM,07:39 AM,06:57 PM,0,1,3,1,9,59,86,0.2,1004,6,8,192,5
2016-03-08,7,-1,0.0,8.6,2,2,0,07:13 AM,06:23 PM,07:37 AM,06:59 PM,-1,2,3,2,9,36,78,0.0,1013,7,10,217,5
2016-03-09,8,-1,0.0,11.6,2,2,0,07:44 AM,07:45 PM,07:34 AM,07:01 PM,-1,1,3,1,15,15,77,0.0,1015,8,9,144,9
